objid,sample,asset_id,dr7objid,gz2_class,total_classifications,total_votes,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a01_smooth_weighted_fraction,t01_smooth_or_features_a01_smooth_debiased,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a02_features_or_disk_weighted_fraction,t01_smooth_or_features_a02_features_or_disk_debiased,t01_smooth_or_features_a03_star_or_artifact_weighted_fraction,t01_smooth_or_features_a03_star_or_artifact_debiased,t02_edgeon_a04_yes_weighted_fraction,t02_edgeon_a04_yes_debiased,t02_edgeon_a05_no_weighted_fraction,t02_edgeon_a05_no_debiased,t03_bar_a06_bar_weighted_fraction,t03_bar_a06_bar_debiased,t03_bar_a07_no_bar_weighted_fraction,t03_bar_a07_no_bar_debiased,t04_spiral_a08_spiral_weighted_fraction,t04_spiral_a08_spiral_debiased,t04_spiral_a09_no_spiral_weighted_fraction,t04_spiral_a09_no_spiral_debiased,t05_bulge_prominence_a10_no_bulge_weighted_fraction,t05_bulge_prominence_a10_no_bulge_debiased,t05_bulge_prominence_a11_just_noticeable_weighted_fraction,t05_bulge_prominence_a11_just_noticeable_debiased,t05_bulge_prominence_a12_obvious_weighted_fraction,t05_bulge_prominence_a12_obvious_debiased,t05_bulge_prominence_a13_dominant_weighted_fraction,t05_bulge_prominence_a13_dominant_debiased,t06_odd_a14_yes_weighted_fraction,t06_odd_a14_yes_debiased,t06_odd_a15_no_weighted_fraction,t06_odd_a15_no_debiased,t07_rounded_a16_completely_round_weighted_fraction,t07_rounded_a16_completely_round_debiased,t07_rounded_a17_in_between_weighted_fraction,t07_rounded_a17_in_between_debiased,t07_rounded_a18_cigar_shaped_weighted_fraction,t07_rounded_a18_cigar_shaped_debiased,t08_odd_feature_a19_ring_weighted_fraction,t08_odd_feature_a19_ring_debiased,t08_odd_feature_a20_lens_or_arc_weighted_fraction,t08_odd_feature_a20_lens_or_arc_debiased,t08_odd_feature_a21_disturbed_weighted_fraction,t08_odd_feature_a21_disturbed_debiased,t08_odd_feature_a22_irregular_weighted_fraction,t08_odd_feature_a22_irregular_debiased,t08_odd_feature_a23_other_weighted_fraction,t08_odd_feature_a23_other_debiased,t08_odd_feature_a24_merger_weighted_fraction,t08_odd_feature_a24_merger_debiased,t08_odd_feature_a38_dust_lane_weighted_fraction,t08_odd_feature_a38_dust_lane_debiased,t09_bulge_shape_a25_rounded_weighted_fraction,t09_bulge_shape_a25_rounded_debiased,t09_bulge_shape_a26_boxy_weighted_fraction,t09_bulge_shape_a26_boxy_debiased,t09_bulge_shape_a27_no_bulge_weighted_fraction,t09_bulge_shape_a27_no_bulge_debiased,t10_arms_winding_a28_tight_weighted_fraction,t10_arms_winding_a28_tight_debiased,t10_arms_winding_a29_medium_weighted_fraction,t10_arms_winding_a29_medium_debiased,t10_arms_winding_a30_loose_weighted_fraction,t10_arms_winding_a30_loose_debiased,t11_arms_number_a31_1_weighted_fraction,t11_arms_number_a31_1_debiased,t11_arms_number_a32_2_weighted_fraction,t11_arms_number_a32_2_debiased,t11_arms_number_a33_3_weighted_fraction,t11_arms_number_a33_3_debiased,t11_arms_number_a34_4_weighted_fraction,t11_arms_number_a34_4_debiased,t11_arms_number_a36_more_than_4_weighted_fraction,t11_arms_number_a36_more_than_4_debiased,t11_arms_number_a37_cant_tell_weighted_fraction,t11_arms_number_a37_cant_tell_debiased,asset_key,objid_key,score_spiral,score_smooth,score_edge,score_merger,score_bar,derived_label,filepath_laptop,filepath_PC
587732577774469279,original,56959,587732577774469279,Ei,39.0,116.0,0.8209999799728394,0.8529999852180481,0.7900000214576721,0.0509999990463256,0.0529999993741512,0.0799999982118606,0.0939999967813491,0.0799999982118606,0.0,0.0,1.0,1.0,0.5,0.6398890138456155,0.5,0.3612674415539276,0.5,0.6999758794689881,0.5,0.3455621420629409,0.5,0.2924856497529166,0.5,0.5247681074369158,0.0,0.0,0.0,0.0,0.0289999991655349,0.0367944626180013,0.9710000157356262,0.9623257431269848,0.0309999994933605,0.0193541684087643,0.968999981880188,0.9699119010584504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56959,587732577774469279,0.6999758794689881,0.7900000214576721,0.0,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\56959.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\56959.jpg
588017566027022388,original,209774,588017566027022388,Ei,42.0,139.0,0.9049999713897704,0.902999997138977,0.4769999980926513,0.0710000023245811,0.0729999989271164,0.0869999974966049,0.0240000002086162,0.0010000000474974,0.0,0.0,1.0,1.0,0.3330000042915344,0.7200609837768293,0.6669999957084656,0.2228422312010879,0.3330000042915344,0.9661571953329152,0.6669999957084656,4.229845822925701e-05,0.0,0.0,0.3330000042915344,0.4035102178923548,0.6669999957084656,0.670887786108699,0.0,0.0,0.0790000036358833,0.124071252073894,0.9210000038146972,0.867172384284674,0.0860000029206276,0.052405645215304,0.9139999747276306,0.9188822647740136,0.0,0.0,0.0,0.0,0.0579999983310699,0.0539703731280204,0.0,0.0,0.9419999718666076,0.8560647161508417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209774,588017566027022388,0.9661571953329152,0.4769999980926513,0.0,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\209774.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\209774.jpg
587742901790769365,original,184553,587742901790769365,Sen,33.0,157.0,0.3030000030994415,0.3030000030994415,0.3030000030994415,0.6970000267028809,0.6970000267028809,0.6970000267028809,0.0,0.0,0.6520000100135803,0.6520000100135803,0.3479999899864197,0.3479999899864197,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.2119999974966049,0.2119999974966049,0.7879999876022339,0.7879999876022339,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4289999902248382,0.4289999902248382,0.2860000133514404,0.2860000133514404,0.1430000066757202,0.1430000066757202,0.1430000066757202,0.1430000066757202,0.0,0.0,0.0,0.0,0.06700000166893,0.06700000166893,0.9330000281333924,0.9330000281333924,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,184553,587742901790769365,0.75,0.3030000030994415,0.6520000100135803,0.1430000066757202,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\184553.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\184553.jpg
588017604693852329,original,212113,588017604693852329,SBc2m,43.0,286.0,0.2090000063180923,0.2169999927282333,0.0,0.7440000176429749,0.7710000276565552,0.9990000128746032,0.0120000001043081,0.0010000000474974,0.0,0.0,1.0,1.0,0.2809999883174896,0.622461407554305,0.718999981880188,0.2337595732903067,0.906000018119812,0.999844827610212,0.0939999967813491,6.372491335085588e-11,0.061999998986721,0.0461097016598483,0.625,0.6563012519056076,0.1560000032186508,0.2291030344810608,0.1560000032186508,0.0514880299176748,0.1710000038146972,0.2537687037743052,0.8289999961853027,0.7325394077401592,0.1110000014305114,0.08150673586844,0.8889999985694885,0.8884063996960531,0.0,0.0,0.0,0.0,0.0,0.0,0.5709999799728394,0.5887260992564788,0.0,0.0,0.1430000066757202,0.0291675857973102,0.2860000133514404,0.0465355481064812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409999966621399,0.3459388016866869,0.5519999861717224,0.4927465906667386,0.2070000022649765,0.0950092121961552,0.0340000018477439,0.0170180361881823,0.930999994277954,0.86061697656396,0.0340000018477439,0.1084756854889952,0.0,0.0,0.0,0.0,0.0,0.0,212113,588017604693852329,0.999844827610212,0.0,0.0,0.0465355481064812,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\212113.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\212113.jpg
587736919972839843,original,101115,587736919972839843,SBb2m,51.0,270.0,0.5289999842643738,0.5210000276565552,0.0829999968409538,0.4709999859333038,0.4790000021457672,0.875,0.0,0.0,0.0,0.0,1.0,1.0,0.5419999957084656,0.8080793852053862,0.4580000042915344,0.1359636446316572,0.7919999957084656,0.9894065361662684,0.2080000042915344,0.0048925023935435,0.0829999968409538,0.0836547003419967,0.2080000042915344,0.2815813427154403,0.5830000042915344,0.5780000139744853,0.125,0.1009891476253133,0.1220000013709068,0.1710107356370948,0.878000020980835,0.8285808898243112,0.0049999998882412,0.0022586775902597,0.9950000047683716,0.995743690358755,0.0,0.0,0.1840000003576278,0.9569375857612588,0.0,0.0,0.0,0.0,0.3260000050067901,0.2272824138632781,0.163000002503395,0.1247330852247746,0.3260000050067901,0.1778665627448266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630000114440918,0.331998202157191,0.6840000152587891,0.6419991459663235,0.0529999993741512,0.0429131270678032,0.0,0.0,0.7369999885559082,0.6460906179001216,0.0,0.0,0.0,0.0,0.0,0.0,0.2630000114440918,0.2353301345907575,101115,587736919972839843,0.9894065361662684,0.0829999968409538,0.0,0.1778665627448266,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\101115.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\101115.jpg
588023669713535131,original,237115,588023669713535131,Ei,44.0,150.0,0.8859999775886536,0.8859999775886536,0.8180000185966492,0.1140000000596046,0.1140000000596046,0.4040000140666961,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2000000029802322,0.6826257987544834,0.800000011920929,0.53159670261595,0.0,0.0,0.1669999957084655,0.3038072416851583,0.8330000042915344,0.8169859257976183,0.0,0.0,0.0,0.0,1.0,1.0,0.3680000007152557,0.3129218591028729,0.6320000290870667,0.6206265139250136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3592481524758655,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4416477802442501,237115,588023669713535131,0.6826257987544834,0.8180000185966492,0.0,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\237115.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\237115.jpg
588010136263917744,original,194624,588010136263917744,Sb2m,41.0,319.0,0.0,0.0,0.0,0.9760000109672546,0.9900000095367432,1.0,0.0099999997764825,0.0070000002160668,0.025000000372529,0.0004481384304805,0.975000023841858,0.9842921145740394,0.0509999990463256,0.0774640061041225,0.9490000009536744,0.8735670298644449,1.0,1.0,0.0,0.0,0.0509999990463256,0.0302340639126662,0.3849999904632568,0.3970257868159853,0.4869999885559082,0.507745954990834,0.0769999995827674,0.0805544412553671,0.050000000745058,0.0576917984388169,0.949999988079071,0.9293693142479358,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8249910949944332,0.0,0.0,0.5,0.5071440545696418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1539999991655349,0.1885260936429113,0.5640000104904175,0.5274745281755853,0.2820000052452087,0.1987989269843046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194624,588010136263917744,1.0,0.0,0.0004481384304805,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\194624.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\194624.jpg
587741817319194787,original,160738,587741817319194787,Sc?t,42.0,152.0,0.8100000023841858,0.8289999961853027,0.2430000007152557,0.1669999957084655,0.1710000038146972,0.4239999949932098,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1430000066757202,0.838933725859854,0.8569999933242798,0.0032625327911133,0.0,0.0,0.5709999799728394,0.629561905797473,0.2860000133514404,0.3259854922581035,0.1430000066757202,0.0997563597444229,0.1220000013709068,0.1841801833818613,0.878000020980835,0.8093126862592666,0.2349999994039535,0.1975175561102556,0.7649999856948853,0.7602998357591142,0.0,0.0,0.4000000059604645,0.9949897926240217,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000029802322,0.1150882491310075,0.4000000059604645,0.1046498987001142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160738,587741817319194787,0.838933725859854,0.2430000007152557,0.0,0.1046498987001142,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\160738.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\160738.jpg
587726031729131655,original,17672,587726031729131655,Sb?m,34.0,139.0,0.7350000143051147,0.7350000143051147,0.356000006198883,0.2349999994039535,0.2349999994039535,0.597000002861023,0.0289999991655349,0.0280000008642673,0.125,0.0370905490841749,0.875,0.9456703655162648,0.2860000133514404,0.4248682958685107,0.7139999866485596,0.5887048627776742,0.7139999866485596,0.891837822624843,0.2860000133514404,0.1264199649219669,0.2860000133514404,0.1585443686644213,0.1430000066757202,0.1671895027890725,0.1430000066757202,0.4059507543598753,0.4289999902248382,0.2961315841510073,0.2119999974966049,0.2597089967853467,0.7879999876022339,0.7418175875886059,0.0,0.0,0.4799999892711639,0.456289919938254,0.5199999809265137,0.7139999184621235,0.1430000066757202,0.8170962473751128,0.0,0.0,0.1430000066757202,0.1404513455744661,0.2860000133514404,0.2387995170304076,0.1430000066757202,0.1204556459106293,0.2860000133514404,0.1715475379826619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2000000029802322,0.2554290433284598,0.4000000059604645,0.3833866274896171,0.4000000059604645,0.2920765561408646,0.0,0.0,0.2000000029802322,0.1306755991313958,0.0,0.0,0.2000000029802322,0.336689745219789,0.0,0.0,0.6000000238418579,0.558878052179409,17672,587726031729131655,0.891837822624843,0.356000006198883,0.0370905490841749,0.1715475379826619,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\17672.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\17672.jpg
587728668801892525,original,24159,587728668801892525,SBc2l,42.0,170.0,0.6190000176429749,0.6399999856948853,0.0199999995529651,0.2619999945163727,0.2709999978542328,0.9419999718666076,0.0890000015497207,0.1140000000596046,0.181999996304512,0.0579248726700416,0.8180000185966492,0.913830983749218,0.2220000028610229,0.5994913145553593,0.777999997138977,0.3434620113263273,0.875,0.9999811561641344,0.125,1.1754681911575098e-10,0.0,0.0,0.5559999942779541,0.6574615531661248,0.3330000042915344,0.3875877455446298,0.1110000014305114,0.0787822858116207,0.296999990940094,0.4372939475892463,0.703000009059906,0.5661976435199714,0.0769999995827674,0.0431912231014867,0.7689999938011169,0.7698357508335085,0.1539999991655349,0.4401833776251766,0.090999998152256,0.9945313421472728,0.0,0.0,0.0,0.0,0.090999998152256,0.0339753636157563,0.5450000166893005,0.4370526905206183,0.2730000019073486,0.0459920974868235,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2463810830105478,0.75,0.4627884307143202,0.0,0.0,0.5709999799728394,0.3844244999209225,0.0,0.0,0.0,0.0,0.0,0.0,0.4289999902248382,0.3613661516677325,24159,587728668801892525,0.9999811561641344,0.0199999995529651,0.0579248726700416,0.0459920974868235,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\24159.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\24159.jpg
587736542565171521,original,91750,587736542565171521,SBc2l,41.0,223.0,0.4149999916553497,0.4149999916553497,0.1190000027418136,0.5849999785423279,0.5849999785423279,0.6340000033378601,0.0,0.0,0.2080000042915344,0.1874909991337936,0.7919999957084656,0.8150120892454324,0.6320000290870667,0.6689807963814564,0.3680000007152557,0.3262133809482996,0.7369999885559082,0.7846322367143602,0.2630000114440918,0.2194183078200345,0.0,0.0,0.6840000152587891,0.6874041550873324,0.2630000114440918,0.280524499948156,0.0529999993741512,0.0540826005215963,0.1949999928474426,0.2038800777324074,0.8050000071525574,0.7963116951570856,0.0,0.0,0.5559999942779541,0.5519557849241645,0.4440000057220459,0.475370606966208,0.0,0.0,0.0,0.0,0.1110000014305114,0.1103598806971185,0.777999997138977,0.7650160132149223,0.1110000014305114,0.1082258042622716,0.0,0.0,0.0,0.0,0.800000011920929,0.8209523522645262,0.2000000029802322,0.1902222953033169,0.0,0.0,0.0710000023245811,0.0753498505905825,0.2860000133514404,0.2850900245666067,0.6430000066757202,0.6155360681840838,0.0,0.0,0.9290000200271606,0.9244540214854072,0.0,0.0,0.0,0.0,0.0,0.0,0.0710000023245811,0.0704628434436769,91750,587736542565171521,0.7846322367143602,0.1190000027418136,0.1874909991337936,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\91750.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\91750.jpg
588017626705952967,original,214588,588017626705952967,Sc?t(r),42.0,295.0,0.1430000066757202,0.1430000066757202,0.0,0.8100000023841858,0.8100000023841858,0.9980000257492064,0.0480000004172325,0.0260000005364418,0.0879999995231628,0.0017800540476949,0.9120000004768372,0.954586800888742,0.1609999984502792,0.3858688224284173,0.8389999866485596,0.4883669580648565,0.9679999947547911,0.9999856018503792,0.0320000015199184,3.646820196726167e-11,0.0649999976158142,0.0147782162140805,0.8059999942779541,0.8145832589800005,0.0970000028610229,0.1771721701198338,0.0320000015199184,0.0201612366730343,0.4250000119209289,0.5419010663765711,0.574999988079071,0.457034279639853,0.0,0.0,0.3330000042915344,0.2684047332297579,0.6669999957084656,0.9280073560200782,0.0590000003576278,0.6355296245691968,0.0,0.0,0.2939999997615814,0.2939559635433173,0.0590000003576278,0.0407076063515644,0.2939999997615814,0.1548266396103967,0.2939999997615814,0.1009424182276409,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4329999983310699,0.5219268319133683,0.5,0.4542091881801269,0.06700000166893,0.0358718539898513,0.032999999821186,0.0207478422118228,0.4000000059604645,0.2187930034005188,0.1330000013113021,0.260164366417064,0.0,0.0,0.032999999821186,0.0932343412041443,0.4000000059604645,0.3502305185684324,214588,588017626705952967,0.9999856018503792,0.0,0.0017800540476949,0.1009424182276409,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\214588.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\214588.jpg
587739610243203138,extra,260925,587739610243203138,Sb1l,41.0,251.0,0.3659999966621399,0.3659999966621399,0.0,0.6340000033378601,0.6340000033378601,0.9990000128746032,0.0,0.0,0.0,0.0,1.0,1.0,0.1150000020861625,0.3589164185136707,0.8849999904632568,0.5457362102877157,0.7689999938011169,0.9990161177125368,0.231000006198883,4.204856000467526e-06,0.0,0.0,0.2689999938011169,0.3214251279522573,0.6150000095367432,0.6443976689387652,0.1150000020861625,0.0523525076830143,0.2440000027418136,0.3582284256353144,0.7559999823570251,0.6001071762592781,0.1330000013113021,0.091302628867802,0.8669999837875366,0.8895716720723071,0.0,0.0,0.0,0.0,0.1000000014901161,0.0899749043483966,0.3000000119209289,0.3010740855615877,0.5,0.2189518488303659,0.0,0.0,0.1000000014901161,0.0003894100213577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500000059604644,0.2895975314710998,0.2000000029802322,0.195954341881856,0.6499999761581421,0.3835722164170546,0.699999988079071,0.3708112793539657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000119209289,0.2444961881586824,260925,587739610243203138,0.9990161177125368,0.0,0.0,0.0003894100213577,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\260925.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\260925.jpg
588298664114782371,original,241352,588298664114782371,Ser,40.0,151.0,0.4000000059604645,0.4050000011920929,0.2540000081062317,0.574999988079071,0.5820000171661377,0.6480000019073486,0.0130000002682209,0.0219999998807907,0.9570000171661376,0.9613108208530587,0.0430000014603138,0.1077933070208039,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1539999991655349,0.1649100866409,0.8460000157356262,0.8340940314729626,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3330000042915344,0.3335777285432061,0.3330000042915344,0.3129924976780674,0.3330000042915344,0.3206814344077862,0.0,0.0,0.0,0.0,0.5450000166893005,0.6159293632111053,0.0450000017881393,0.0404509088935688,0.4090000092983246,0.455180561942632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,241352,588298664114782371,1.0,0.2540000081062317,0.9613108208530587,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\241352.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\241352.jpg
587728906636230936,original,26699,587728906636230936,SBb2t,45.0,150.0,0.843999981880188,0.8420000076293945,0.3589999973773956,0.1110000014305114,0.1129999980330467,0.5410000085830688,0.0450000017881393,0.0240000002086162,0.0,0.0,1.0,1.0,0.4000000059604645,0.6873402967995916,0.6000000238418579,0.2770048444901724,0.2000000029802322,0.6126295220203031,0.800000011920929,0.4546055047792997,0.0,0.0,0.4000000059604645,0.4670955664712748,0.6000000238418579,0.6075245156630362,0.0,0.0,0.0469999983906745,0.0701796018434809,0.953000009059906,0.9265911962908896,0.1070000007748603,0.0764993215176694,0.8659999966621399,0.867305398491495,0.0270000007003545,0.0591737737123778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4443462362269485,0.5,0.3358897400702083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26699,587728906636230936,0.6126295220203031,0.3589999973773956,0.0,0.3358897400702083,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\26699.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\26699.jpg
587733431922131190,original,68705,587733431922131190,Sb?t,37.0,139.0,0.7300000190734863,0.7300000190734863,0.6919999718666077,0.2160000056028366,0.2160000056028366,0.975000023841858,0.0540000014007091,0.0270000007003545,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.912326318781644,0.75,0.2214808121583225,0.25,0.0728187575772959,0.25,0.2848286976510236,0.375,0.4386287722653792,0.125,0.1008703961889358,0.1140000000596046,0.1444527584126663,0.8859999775886536,0.77378896159815,0.8519999980926514,0.8774862448375367,0.1480000019073486,0.155470710439999,0.0,0.0,0.5,0.9998846595503188,0.25,0.2251844737609921,0.25,0.2339292933469725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6255747842269528,0.5,0.4647280093742999,0.0,0.0,0.0,0.0,0.5,0.2811669005212618,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4070400716948369,68705,587733431922131190,0.912326318781644,0.6919999718666077,0.0,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\68705.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\68705.jpg
587735344802627621,original,79907,587735344802627621,SBc2m(o),53.0,237.0,0.6790000200271606,0.6790000200271606,0.0719999969005584,0.2829999923706054,0.2829999923706054,0.875,0.0379999987781047,0.0280000008642673,0.1330000013113021,0.016283540466965,0.8669999837875366,0.9243317614575176,0.231000006198883,0.5329430773429745,0.7689999938011169,0.3248059594779512,0.6919999718666077,0.9972108194287512,0.3079999983310699,1.0345034219041152e-09,0.0,0.0,0.6150000095367432,0.6524502584209687,0.3849999904632568,0.4062918884057557,0.0,0.0,0.4309999942779541,0.5633116048801462,0.5690000057220459,0.4336090511965614,0.0,0.0,0.9169999957084656,0.9198486238318404,0.0829999968409538,0.2825096736375529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5910000205039978,0.436776756961626,0.4090000092983246,0.096457478534915,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2000000029802322,0.2866843007940812,0.6000000238418579,0.5433784539262363,0.2000000029802322,0.0991940645945806,0.0,0.0,0.777999997138977,0.6460392948405906,0.0,0.0,0.0,0.0,0.1110000014305114,0.3488920579549305,0.1110000014305114,0.1005692237368573,79907,587735344802627621,0.9972108194287512,0.0719999969005584,0.016283540466965,0.096457478534915,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\79907.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\79907.jpg
587742190436286529,original,170496,587742190436286529,Sc2m,50.0,389.0,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.959999978542328,0.959999978542328,0.959999978542328,0.0,0.0,0.0209999997168779,0.0209999997168779,0.9789999723434448,0.9789999723434448,0.2770000100135803,0.2770000100135803,0.7229999899864197,0.7229999899864197,1.0,1.0,0.0,0.0,0.0430000014603138,0.0430000014603138,0.7870000004768372,0.7870000004768372,0.1700000017881393,0.1700000017881393,0.0,0.0,0.0599999986588954,0.0599999986588954,0.9399999976158142,0.9399999976158142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2980000078678131,0.2980000078678131,0.5320000052452087,0.5320000052452087,0.1700000017881393,0.1700000017881393,0.0,0.0,0.4679999947547912,0.4679999947547912,0.2129999995231628,0.2129999995231628,0.0430000014603138,0.0430000014603138,0.0430000014603138,0.0430000014603138,0.2339999973773956,0.2339999973773956,170496,587742190436286529,1.0,0.0399999991059303,0.0209999997168779,0.0,0.0,spiral,C:\Users\79263\galaxy_morphology_ml_captioning\data\labels\thumbs\170496.jpg,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\labels\thumbs\170496.jpg
